history:GTC_Multisite_Inwi/Température Ambiante JAD_ONE

Timestamp,Trend Flags,Status,Value (°C)
13-Aug-24 4:15:00 PM WEST,{ },{ok},22.4
13-Aug-24 4:30:00 PM WEST,{ },{ok},23.5
13-Aug-24 4:45:00 PM WEST,{ },{ok},23.4
13-Aug-24 5:00:00 PM WEST,{ },{ok},21.4
13-Aug-24 5:15:00 PM WEST,{ },{ok},23.5
13-Aug-24 5:30:00 PM WEST,{ },{ok},23.2
13-Aug-24 5:45:00 PM WEST,{ },{ok},21.1
13-Aug-24 6:00:00 PM WEST,{ },{ok},22.9
13-Aug-24 6:15:00 PM WEST,{ },{ok},20.7
13-Aug-24 6:30:00 PM WEST,{ },{ok},19.8
13-Aug-24 6:45:00 PM WEST,{ },{ok},19.5
13-Aug-24 7:00:00 PM WEST,{ },{ok},19.6
13-Aug-24 7:15:00 PM WEST,{ },{ok},19.3
13-Aug-24 7:30:00 PM WEST,{ },{ok},19.0
13-Aug-24 7:45:00 PM WEST,{ },{ok},18.9
13-Aug-24 8:00:00 PM WEST,{ },{ok},19.3
13-Aug-24 8:15:00 PM WEST,{ },{ok},22.4
13-Aug-24 8:30:00 PM WEST,{ },{ok},23.3
13-Aug-24 8:45:00 PM WEST,{ },{ok},23.8
13-Aug-24 9:00:00 PM WEST,{ },{ok},23.9
13-Aug-24 9:15:00 PM WEST,{ },{ok},23.4
13-Aug-24 9:30:00 PM WEST,{ },{ok},23.2
13-Aug-24 9:45:00 PM WEST,{ },{ok},23.0
13-Aug-24 10:00:00 PM WEST,{ },{ok},22.8
13-Aug-24 10:15:00 PM WEST,{ },{ok},17.7
13-Aug-24 10:30:00 PM WEST,{ },{ok},17.1
13-Aug-24 10:45:00 PM WEST,{ },{ok},16.8
13-Aug-24 11:00:01 PM WEST,{ },{ok},16.7
13-Aug-24 11:15:00 PM WEST,{ },{ok},17.1
13-Aug-24 11:30:00 PM WEST,{ },{ok},16.6
13-Aug-24 11:45:00 PM WEST,{ },{ok},16.5
14-Aug-24 12:00:00 AM WEST,{ },{ok},16.7
14-Aug-24 12:15:00 AM WEST,{ },{ok},20.9
14-Aug-24 12:30:00 AM WEST,{ },{ok},22.0
14-Aug-24 12:45:00 AM WEST,{ },{ok},21.7
14-Aug-24 1:00:00 AM WEST,{ },{ok},21.5
14-Aug-24 1:15:00 AM WEST,{ },{ok},22.0
14-Aug-24 1:30:00 AM WEST,{ },{ok},21.5
14-Aug-24 1:45:00 AM WEST,{ },{ok},21.6
14-Aug-24 2:00:00 AM WEST,{ },{ok},21.9
14-Aug-24 2:15:00 AM WEST,{ },{ok},16.5
14-Aug-24 2:30:00 AM WEST,{ },{ok},15.8
14-Aug-24 2:45:00 AM WEST,{ },{ok},15.7
14-Aug-24 3:00:00 AM WEST,{ },{ok},15.9
14-Aug-24 3:15:00 AM WEST,{ },{ok},15.5
14-Aug-24 3:30:00 AM WEST,{ },{ok},16.2
14-Aug-24 3:45:00 AM WEST,{ },{ok},15.4
14-Aug-24 4:00:00 AM WEST,{ },{ok},18.2
14-Aug-24 4:15:00 AM WEST,{ },{ok},20.6
14-Aug-24 4:30:00 AM WEST,{ },{ok},21.4
14-Aug-24 4:45:00 AM WEST,{ },{ok},21.3
14-Aug-24 5:00:00 AM WEST,{ },{ok},21.6
14-Aug-24 5:15:00 AM WEST,{ },{ok},21.7
14-Aug-24 5:30:00 AM WEST,{ },{ok},21.4
14-Aug-24 5:45:00 AM WEST,{ },{ok},21.6
14-Aug-24 6:00:00 AM WEST,{ },{ok},16.1
14-Aug-24 6:15:00 AM WEST,{ },{ok},15.3
14-Aug-24 6:30:00 AM WEST,{ },{ok},17.8
14-Aug-24 6:45:00 AM WEST,{ },{ok},15.2
14-Aug-24 7:00:00 AM WEST,{ },{ok},14.8
14-Aug-24 7:15:00 AM WEST,{ },{ok},15.3
14-Aug-24 7:30:00 AM WEST,{ },{ok},15.0
14-Aug-24 7:45:00 AM WEST,{ },{ok},16.4
14-Aug-24 8:00:00 AM WEST,{ },{ok},15.1
14-Aug-24 8:15:00 AM WEST,{ },{ok},19.9
14-Aug-24 8:30:00 AM WEST,{ },{ok},21.0
14-Aug-24 8:45:00 AM WEST,{ },{ok},21.3
14-Aug-24 9:00:00 AM WEST,{ },{ok},21.4
14-Aug-24 9:15:00 AM WEST,{ },{ok},21.1
14-Aug-24 9:30:00 AM WEST,{ },{ok},21.2
14-Aug-24 9:45:00 AM WEST,{ },{ok},21.5
14-Aug-24 10:00:00 AM WEST,{ },{ok},21.5
14-Aug-24 10:15:00 AM WEST,{ },{ok},16.5
14-Aug-24 10:30:00 AM WEST,{ },{ok},15.9
14-Aug-24 10:45:00 AM WEST,{ },{ok},15.8
14-Aug-24 11:00:00 AM WEST,{ },{ok},15.8
14-Aug-24 11:15:00 AM WEST,{ },{ok},15.9
14-Aug-24 11:30:00 AM WEST,{ },{ok},15.7
14-Aug-24 11:45:01 AM WEST,{ },{ok},15.9
14-Aug-24 12:00:00 PM WEST,{ },{ok},15.9
14-Aug-24 12:15:00 PM WEST,{ },{ok},19.9
14-Aug-24 12:30:00 PM WEST,{ },{ok},20.9
14-Aug-24 12:45:00 PM WEST,{ },{ok},21.6
14-Aug-24 1:00:01 PM WEST,{ },{ok},21.0
14-Aug-24 1:15:00 PM WEST,{ },{ok},21.1
14-Aug-24 1:30:00 PM WEST,{ },{ok},21.4
14-Aug-24 1:45:00 PM WEST,{ },{ok},21.2
14-Aug-24 2:00:00 PM WEST,{ },{ok},21.2
14-Aug-24 2:15:00 PM WEST,{ },{ok},16.8
14-Aug-24 2:30:00 PM WEST,{ },{ok},16.2
14-Aug-24 2:45:00 PM WEST,{ },{ok},16.2
14-Aug-24 3:00:00 PM WEST,{ },{ok},16.5
14-Aug-24 3:15:00 PM WEST,{ },{ok},16.4
14-Aug-24 3:30:01 PM WEST,{ },{ok},16.8
14-Aug-24 3:45:00 PM WEST,{ },{ok},16.6
14-Aug-24 4:00:00 PM WEST,{ },{ok},19.1
14-Aug-24 4:15:00 PM WEST,{ },{ok},20.9
14-Aug-24 4:30:00 PM WEST,{ },{ok},22.2
14-Aug-24 4:45:00 PM WEST,{ },{ok},22.2
14-Aug-24 5:00:00 PM WEST,{ },{ok},22.2
14-Aug-24 5:15:00 PM WEST,{ },{ok},22.3
14-Aug-24 5:30:00 PM WEST,{ },{ok},22.3
14-Aug-24 5:45:00 PM WEST,{ },{ok},22.4
14-Aug-24 6:00:00 PM WEST,{ },{ok},22.6
14-Aug-24 6:15:00 PM WEST,{ },{ok},18.0
14-Aug-24 6:30:00 PM WEST,{ },{ok},17.0
14-Aug-24 6:45:00 PM WEST,{ },{ok},16.8
14-Aug-24 7:00:00 PM WEST,{ },{ok},17.2
14-Aug-24 7:15:00 PM WEST,{ },{ok},17.0
14-Aug-24 7:30:01 PM WEST,{ },{ok},16.7
14-Aug-24 7:45:01 PM WEST,{ },{ok},16.9
14-Aug-24 8:00:00 PM WEST,{ },{ok},16.8
14-Aug-24 8:15:00 PM WEST,{ },{ok},21.3
14-Aug-24 8:30:00 PM WEST,{ },{ok},22.2
14-Aug-24 8:45:00 PM WEST,{ },{ok},22.0
14-Aug-24 9:00:00 PM WEST,{ },{ok},21.8
14-Aug-24 9:15:00 PM WEST,{ },{ok},21.7
14-Aug-24 9:30:00 PM WEST,{ },{ok},21.6
14-Aug-24 9:45:00 PM WEST,{ },{ok},21.5
14-Aug-24 10:00:01 PM WEST,{ },{ok},21.5
14-Aug-24 10:15:00 PM WEST,{ },{ok},16.8
14-Aug-24 10:30:00 PM WEST,{ },{ok},16.5
14-Aug-24 10:45:00 PM WEST,{ },{ok},16.7
