history:GTC_Multisite_Inwi/SIDI_SLIMANE_ONCF T°_AMBIANTE

Timestamp,Trend Flags,Status,Value (°C)
04-Feb-25 2:00:01 PM WEST,{ },{ok},13.9
04-Feb-25 2:15:01 PM WEST,{ },{ok},14.0
04-Feb-25 2:30:01 PM WEST,{ },{ok},14.4
04-Feb-25 2:45:02 PM WEST,{ },{ok},13.8
04-Feb-25 3:00:01 PM WEST,{ },{ok},14.5
04-Feb-25 3:15:01 PM WEST,{ },{ok},14.0
04-Feb-25 3:30:01 PM WEST,{ },{ok},13.8
04-Feb-25 3:45:01 PM WEST,{ },{ok},14.4
04-Feb-25 4:00:01 PM WEST,{ },{ok},13.6
04-Feb-25 4:15:00 PM WEST,{ },{ok},14.2
04-Feb-25 4:30:01 PM WEST,{ },{ok},14.1
04-Feb-25 4:45:01 PM WEST,{ },{ok},13.5
04-Feb-25 5:00:01 PM WEST,{ },{ok},14.3
04-Feb-25 5:15:00 PM WEST,{ },{ok},13.8
04-Feb-25 5:30:01 PM WEST,{ },{ok},13.8
04-Feb-25 5:45:01 PM WEST,{ },{ok},14.4
04-Feb-25 6:00:01 PM WEST,{ },{ok},13.5
04-Feb-25 6:15:00 PM WEST,{ },{ok},13.6
04-Feb-25 6:30:03 PM WEST,{ },{ok},14.5
04-Feb-25 6:45:01 PM WEST,{ },{ok},14.1
04-Feb-25 7:00:01 PM WEST,{ },{ok},13.3
04-Feb-25 7:15:00 PM WEST,{ },{ok},13.7
04-Feb-25 7:30:00 PM WEST,{ },{ok},14.4
04-Feb-25 7:45:01 PM WEST,{ },{ok},14.4
04-Feb-25 8:00:01 PM WEST,{ },{ok},13.7
04-Feb-25 8:15:01 PM WEST,{ },{ok},13.3
04-Feb-25 8:30:00 PM WEST,{ },{ok},13.5
04-Feb-25 8:45:01 PM WEST,{ },{ok},14.1
04-Feb-25 9:00:00 PM WEST,{ },{ok},14.4
04-Feb-25 9:15:01 PM WEST,{ },{ok},14.1
04-Feb-25 9:30:01 PM WEST,{ },{ok},13.5
04-Feb-25 9:45:14 PM WEST,{ },{ok},13.1
04-Feb-25 10:00:01 PM WEST,{ },{ok},13.4
04-Feb-25 10:15:02 PM WEST,{ },{ok},13.8
04-Feb-25 10:30:03 PM WEST,{ },{ok},14.4
04-Feb-25 10:45:04 PM WEST,{ },{ok},14.4
04-Feb-25 11:00:01 PM WEST,{ },{ok},14.2
04-Feb-25 11:15:01 PM WEST,{ },{ok},13.8
04-Feb-25 11:30:01 PM WEST,{ },{ok},13.3
04-Feb-25 11:45:02 PM WEST,{ },{ok},13.1
05-Feb-25 12:00:03 AM WEST,{ },{ok},13.1
05-Feb-25 12:15:01 AM WEST,{ },{ok},13.2
05-Feb-25 12:30:01 AM WEST,{ },{ok},13.4
05-Feb-25 12:45:01 AM WEST,{ },{ok},13.6
05-Feb-25 1:00:01 AM WEST,{ },{ok},13.8
05-Feb-25 1:15:01 AM WEST,{ },{ok},13.8
05-Feb-25 1:30:01 AM WEST,{ },{ok},13.8
05-Feb-25 1:45:02 AM WEST,{ },{ok},13.8
05-Feb-25 2:00:02 AM WEST,{ },{ok},13.8
05-Feb-25 2:15:01 AM WEST,{ },{ok},13.9
05-Feb-25 2:30:01 AM WEST,{ },{ok},14.2
05-Feb-25 2:45:01 AM WEST,{ },{ok},14.2
05-Feb-25 3:00:01 AM WEST,{ },{ok},14.2
05-Feb-25 3:15:01 AM WEST,{ },{ok},14.0
05-Feb-25 3:30:01 AM WEST,{ },{ok},11.9
05-Feb-25 3:45:01 AM WEST,{ },{ok},14.2
05-Feb-25 4:00:01 AM WEST,{ },{ok},14.4
05-Feb-25 4:15:01 AM WEST,{ },{ok},14.6
05-Feb-25 4:30:01 AM WEST,{ },{ok},14.5
05-Feb-25 4:45:01 AM WEST,{ },{ok},14.4
05-Feb-25 5:00:01 AM WEST,{ },{ok},14.2
05-Feb-25 5:15:01 AM WEST,{ },{ok},13.8
05-Feb-25 5:30:01 AM WEST,{ },{ok},13.6
05-Feb-25 5:45:01 AM WEST,{ },{ok},13.3
05-Feb-25 6:00:01 AM WEST,{ },{ok},13.4
05-Feb-25 6:15:02 AM WEST,{ },{ok},13.5
05-Feb-25 6:30:01 AM WEST,{ },{ok},13.4
05-Feb-25 6:45:01 AM WEST,{ },{ok},13.4
