history:GTC_Multisite_Inwi/Température Extérieure BEN-ONE

Timestamp,Trend Flags,Status,Value (°C)
07-Aug-24 5:30:00 PM WEST,{ },{ok},33.7
07-Aug-24 5:45:00 PM WEST,{ },{down},32.9
07-Aug-24 6:00:00 PM WEST,{ },{down},29.7
07-Aug-24 6:15:00 PM WEST,{ },{down},31.9
07-Aug-24 6:30:01 PM WEST,{ },{ok},31.9
07-Aug-24 6:45:01 PM WEST,{ },{down},30.2
07-Aug-24 7:00:00 PM WEST,{ },{down},29.1
07-Aug-24 7:15:00 PM WEST,{ },{down},29.3
07-Aug-24 7:30:00 PM WEST,{ },{down},27.1
07-Aug-24 7:45:00 PM WEST,{ },{down},29.6
07-Aug-24 8:00:00 PM WEST,{ },{ok},26.9
07-Aug-24 8:15:00 PM WEST,{ },{ok},25.9
07-Aug-24 8:30:00 PM WEST,{ },{ok},64.2
07-Aug-24 8:45:00 PM WEST,{ },{ok},62.2
07-Aug-24 9:00:00 PM WEST,{ },{ok},64.4
07-Aug-24 9:15:00 PM WEST,{ },{ok},63.2
07-Aug-24 9:30:00 PM WEST,{ },{ok},60.1
07-Aug-24 9:45:00 PM WEST,{ },{ok},60.3
07-Aug-24 10:00:00 PM WEST,{ },{down},60.6
07-Aug-24 10:15:00 PM WEST,{ },{ok},61.5
07-Aug-24 10:30:00 PM WEST,{ },{ok},57.4
07-Aug-24 10:45:00 PM WEST,{ },{ok},61.0
07-Aug-24 11:00:00 PM WEST,{ },{ok},58.6
07-Aug-24 11:15:00 PM WEST,{ },{ok},58.6
07-Aug-24 11:30:01 PM WEST,{ },{down},61.4
07-Aug-24 11:45:00 PM WEST,{ },{ok},58.3
08-Aug-24 12:00:00 AM WEST,{ },{down},56.1
08-Aug-24 12:15:00 AM WEST,{ },{ok},60.4
08-Aug-24 12:30:00 AM WEST,{ },{down},60.1
08-Aug-24 12:45:00 AM WEST,{ },{ok},55.0
08-Aug-24 1:00:00 AM WEST,{ },{ok},58.0
08-Aug-24 1:15:00 AM WEST,{ },{ok},60.3
08-Aug-24 1:30:00 AM WEST,{ },{ok},58.1
08-Aug-24 1:45:00 AM WEST,{ },{ok},57.0
08-Aug-24 2:00:00 AM WEST,{ },{down},55.8
08-Aug-24 2:15:00 AM WEST,{ },{ok},56.6
08-Aug-24 2:30:00 AM WEST,{ },{ok},57.4
08-Aug-24 2:45:01 AM WEST,{ },{down},58.4
08-Aug-24 3:00:00 AM WEST,{ },{ok},56.3
08-Aug-24 3:15:00 AM WEST,{ },{down},54.1
08-Aug-24 3:30:00 AM WEST,{ },{down},55.7
08-Aug-24 3:45:00 AM WEST,{ },{ok},53.2
08-Aug-24 4:00:00 AM WEST,{ },{down},56.7
08-Aug-24 4:15:00 AM WEST,{ },{ok},53.8
08-Aug-24 4:30:00 AM WEST,{ },{ok},57.8
08-Aug-24 4:45:00 AM WEST,{ },{ok},56.1
08-Aug-24 5:00:00 AM WEST,{ },{ok},56.6
08-Aug-24 5:15:00 AM WEST,{ },{ok},55.8
08-Aug-24 5:30:00 AM WEST,{ },{ok},54.6
08-Aug-24 5:45:00 AM WEST,{ },{ok},54.4
08-Aug-24 6:00:00 AM WEST,{ },{ok},55.7
08-Aug-24 6:15:00 AM WEST,{ },{ok},54.6
08-Aug-24 6:30:00 AM WEST,{ },{ok},54.7
08-Aug-24 6:45:00 AM WEST,{ },{down},52.5
08-Aug-24 7:00:00 AM WEST,{ },{ok},55.3
08-Aug-24 7:15:00 AM WEST,{ },{ok},56.9
08-Aug-24 7:30:00 AM WEST,{ },{ok},56.8
08-Aug-24 7:45:00 AM WEST,{ },{ok},54.9
08-Aug-24 8:00:00 AM WEST,{ },{down},56.1
08-Aug-24 8:15:01 AM WEST,{ },{ok},52.9
08-Aug-24 8:30:01 AM WEST,{ },{ok},57.1
08-Aug-24 8:45:00 AM WEST,{ },{ok},56.9
08-Aug-24 9:00:00 AM WEST,{ },{ok},56.2
08-Aug-24 9:15:00 AM WEST,{ },{ok},57.5
08-Aug-24 9:30:00 AM WEST,{ },{ok},56.1
08-Aug-24 9:45:00 AM WEST,{ },{ok},55.8
08-Aug-24 10:00:00 AM WEST,{ },{down},55.4
08-Aug-24 10:15:01 AM WEST,{ },{down},57.2
08-Aug-24 10:30:00 AM WEST,{ },{ok},55.5
08-Aug-24 10:45:00 AM WEST,{ },{ok},56.2
08-Aug-24 11:00:00 AM WEST,{ },{down},58.1
08-Aug-24 11:15:00 AM WEST,{ },{ok},57.3
08-Aug-24 11:30:00 AM WEST,{ },{ok},57.9
08-Aug-24 11:45:00 AM WEST,{ },{ok},59.4
08-Aug-24 12:00:00 PM WEST,{ },{down},60.3
08-Aug-24 12:15:00 PM WEST,{ },{ok},60.7
08-Aug-24 12:30:00 PM WEST,{ },{ok},60.9
08-Aug-24 12:45:00 PM WEST,{ },{ok},61.8
08-Aug-24 1:00:00 PM WEST,{ },{ok},64.8
08-Aug-24 1:15:00 PM WEST,{ },{ok},62.0
08-Aug-24 1:30:00 PM WEST,{ },{ok},60.8
08-Aug-24 1:45:00 PM WEST,{ },{ok},68.0
08-Aug-24 2:00:00 PM WEST,{ },{ok},64.8
08-Aug-24 2:15:00 PM WEST,{ },{ok},66.6
08-Aug-24 2:30:00 PM WEST,{ },{down},65.7
08-Aug-24 2:45:01 PM WEST,{ },{down},62.3
08-Aug-24 3:00:00 PM WEST,{ },{ok},60.6
08-Aug-24 3:15:00 PM WEST,{ },{ok},69.1
08-Aug-24 3:30:00 PM WEST,{ },{down},66.6
08-Aug-24 3:45:00 PM WEST,{ },{ok},64.5
08-Aug-24 4:00:00 PM WEST,{ },{down},67.7
08-Aug-24 4:15:00 PM WEST,{ },{down},66.7
08-Aug-24 4:30:00 PM WEST,{ },{ok},62.1
08-Aug-24 4:45:00 PM WEST,{ },{down},64.2
08-Aug-24 5:00:00 PM WEST,{ },{down},67.9
08-Aug-24 5:15:00 PM WEST,{ },{down},69.3
08-Aug-24 5:30:00 PM WEST,{ },{ok},67.1
08-Aug-24 5:45:00 PM WEST,{ },{down},64.0
08-Aug-24 6:00:01 PM WEST,{ },{ok},63.5
08-Aug-24 6:15:00 PM WEST,{ },{down},66.5
08-Aug-24 6:30:00 PM WEST,{ },{ok},63.7
08-Aug-24 6:45:00 PM WEST,{ },{ok},63.7
08-Aug-24 7:00:00 PM WEST,{ },{ok},66.6
08-Aug-24 7:15:00 PM WEST,{ },{down},66.6
08-Aug-24 7:30:01 PM WEST,{ },{ok},62.2
08-Aug-24 7:45:00 PM WEST,{ },{down},60.2
08-Aug-24 8:00:00 PM WEST,{ },{down},61.5
08-Aug-24 8:15:00 PM WEST,{ },{ok},65.0
08-Aug-24 8:30:00 PM WEST,{ },{ok},61.8
08-Aug-24 8:45:01 PM WEST,{ },{ok},58.9
08-Aug-24 9:00:00 PM WEST,{ },{ok},55.8
08-Aug-24 9:15:00 PM WEST,{ },{ok},59.4
08-Aug-24 9:30:00 PM WEST,{ },{ok},59.4
08-Aug-24 9:45:01 PM WEST,{ },{ok},59.1
08-Aug-24 10:00:00 PM WEST,{ },{ok},58.9
08-Aug-24 10:15:00 PM WEST,{ },{ok},55.5
08-Aug-24 10:30:01 PM WEST,{ },{ok},55.5
08-Aug-24 10:45:00 PM WEST,{ },{ok},56.7
08-Aug-24 11:00:00 PM WEST,{ },{ok},57.7
08-Aug-24 11:15:00 PM WEST,{ },{down},57.7
08-Aug-24 11:30:00 PM WEST,{ },{ok},51.9
08-Aug-24 11:45:00 PM WEST,{ },{down},55.9
09-Aug-24 12:00:00 AM WEST,{ },{ok},56.8
09-Aug-24 12:15:01 AM WEST,{ },{ok},56.1
09-Aug-24 12:30:00 AM WEST,{ },{ok},54.7
09-Aug-24 12:45:00 AM WEST,{ },{ok},55.6
09-Aug-24 1:00:00 AM WEST,{ },{down},53.3
09-Aug-24 1:15:00 AM WEST,{ },{down},53.6
09-Aug-24 1:30:00 AM WEST,{ },{ok},54.2
09-Aug-24 1:45:00 AM WEST,{ },{ok},54.2
09-Aug-24 2:00:01 AM WEST,{ },{down},56.0
09-Aug-24 2:15:00 AM WEST,{ },{down},54.2
09-Aug-24 2:30:00 AM WEST,{ },{ok},51.6
09-Aug-24 2:45:00 AM WEST,{ },{ok},56.0
09-Aug-24 3:00:01 AM WEST,{ },{ok},54.3
09-Aug-24 3:15:00 AM WEST,{ },{down},50.5
09-Aug-24 3:30:00 AM WEST,{ },{ok},54.3
09-Aug-24 3:45:00 AM WEST,{ },{down},51.8
09-Aug-24 4:00:00 AM WEST,{ },{ok},52.7
09-Aug-24 4:15:00 AM WEST,{ },{down},53.2
09-Aug-24 4:30:00 AM WEST,{ },{down},48.4
09-Aug-24 4:45:00 AM WEST,{ },{down},52.7
09-Aug-24 5:00:00 AM WEST,{ },{ok},50.1
09-Aug-24 5:15:01 AM WEST,{ },{down},48.2
09-Aug-24 5:30:00 AM WEST,{ },{ok},50.2
09-Aug-24 5:45:00 AM WEST,{ },{ok},50.0
09-Aug-24 6:00:00 AM WEST,{ },{down},48.4
09-Aug-24 6:15:00 AM WEST,{ },{down},47.4
09-Aug-24 6:30:00 AM WEST,{ },{ok},47.0
09-Aug-24 6:45:00 AM WEST,{ },{ok},49.6
09-Aug-24 7:00:00 AM WEST,{ },{ok},48.4
09-Aug-24 7:15:00 AM WEST,{ },{ok},48.2
09-Aug-24 7:30:01 AM WEST,{ },{ok},46.5
09-Aug-24 7:45:00 AM WEST,{ },{ok},47.0
09-Aug-24 8:00:00 AM WEST,{ },{down},48.4
09-Aug-24 8:15:00 AM WEST,{ },{ok},50.5
09-Aug-24 8:30:00 AM WEST,{ },{down},47.1
09-Aug-24 8:45:00 AM WEST,{ },{ok},47.5
09-Aug-24 9:00:00 AM WEST,{ },{ok},49.1
09-Aug-24 9:15:01 AM WEST,{ },{ok},48.3
09-Aug-24 9:30:00 AM WEST,{ },{ok},47.3
09-Aug-24 9:45:00 AM WEST,{ },{ok},16.8
09-Aug-24 10:00:00 AM WEST,{ },{ok},17.5
09-Aug-24 10:15:00 AM WEST,{ },{ok},18.1
09-Aug-24 10:30:00 AM WEST,{ },{ok},19.3
09-Aug-24 10:45:00 AM WEST,{ },{ok},19.2
09-Aug-24 11:00:00 AM WEST,{ },{down},19.5
09-Aug-24 11:15:00 AM WEST,{ },{ok},20.6
09-Aug-24 11:30:00 AM WEST,{ },{ok},19.8
09-Aug-24 11:45:00 AM WEST,{ },{down},20.7
09-Aug-24 12:00:00 PM WEST,{ },{ok},22.0
09-Aug-24 12:15:00 PM WEST,{ },{ok},24.0
09-Aug-24 12:30:00 PM WEST,{ },{ok},24.1
09-Aug-24 12:45:00 PM WEST,{ },{down},24.6
09-Aug-24 1:00:00 PM WEST,{ },{ok},26.2
09-Aug-24 1:15:00 PM WEST,{start},{ok},26.0
09-Aug-24 1:30:00 PM WEST,{ },{ok},28.2
09-Aug-24 1:45:00 PM WEST,{ },{down},30.1
09-Aug-24 2:00:01 PM WEST,{ },{ok},28.9
09-Aug-24 2:15:01 PM WEST,{ },{down},31.1
09-Aug-24 2:30:01 PM WEST,{ },{ok},31.1
09-Aug-24 2:45:00 PM WEST,{ },{down},32.1
09-Aug-24 3:00:00 PM WEST,{ },{ok},32.7
09-Aug-24 3:15:00 PM WEST,{ },{ok},34.0
09-Aug-24 3:30:00 PM WEST,{ },{ok},32.3
09-Aug-24 3:45:00 PM WEST,{ },{ok},33.3
09-Aug-24 4:00:00 PM WEST,{ },{ok},34.5
09-Aug-24 4:15:00 PM WEST,{ },{down},32.2
09-Aug-24 4:30:00 PM WEST,{ },{ok},34.0
09-Aug-24 4:45:00 PM WEST,{ },{down},31.0
09-Aug-24 5:00:01 PM WEST,{ },{ok},31.3
09-Aug-24 5:15:00 PM WEST,{ },{ok},33.8
09-Aug-24 5:30:00 PM WEST,{ },{down},34.0
09-Aug-24 5:45:00 PM WEST,{ },{ok},33.8
09-Aug-24 6:00:00 PM WEST,{ },{ok},36.0
09-Aug-24 6:15:00 PM WEST,{ },{ok},35.8
09-Aug-24 6:30:00 PM WEST,{ },{down},32.8
09-Aug-24 6:45:00 PM WEST,{ },{down},31.0
09-Aug-24 7:00:01 PM WEST,{ },{down},32.0
09-Aug-24 7:15:00 PM WEST,{ },{down},32.2
09-Aug-24 7:30:01 PM WEST,{ },{down},30.6
09-Aug-24 7:45:00 PM WEST,{ },{ok},31.2
09-Aug-24 8:00:00 PM WEST,{ },{ok},27.6
09-Aug-24 8:15:00 PM WEST,{ },{down},29.4
09-Aug-24 8:30:00 PM WEST,{ },{ok},27.7
09-Aug-24 8:45:00 PM WEST,{ },{ok},27.4
09-Aug-24 9:00:00 PM WEST,{ },{ok},27.7
09-Aug-24 9:15:00 PM WEST,{ },{ok},26.6
09-Aug-24 9:30:00 PM WEST,{ },{ok},26.9
09-Aug-24 9:45:00 PM WEST,{ },{ok},26.0
09-Aug-24 10:00:00 PM WEST,{ },{down},25.4
09-Aug-24 10:15:00 PM WEST,{ },{ok},25.0
09-Aug-24 10:30:00 PM WEST,{ },{ok},23.8
09-Aug-24 10:45:00 PM WEST,{ },{ok},23.7
09-Aug-24 11:00:00 PM WEST,{ },{ok},24.5
09-Aug-24 11:15:01 PM WEST,{ },{down},24.0
09-Aug-24 11:30:00 PM WEST,{ },{ok},24.4
09-Aug-24 11:45:00 PM WEST,{ },{ok},24.4
10-Aug-24 12:00:01 AM WEST,{ },{down},21.5
10-Aug-24 12:15:00 AM WEST,{ },{ok},23.0
10-Aug-24 12:30:01 AM WEST,{ },{ok},23.2
10-Aug-24 12:45:00 AM WEST,{ },{ok},24.1
10-Aug-24 1:00:00 AM WEST,{ },{ok},21.9
10-Aug-24 1:15:00 AM WEST,{ },{ok},21.9
10-Aug-24 1:30:00 AM WEST,{ },{ok},21.8
10-Aug-24 1:45:00 AM WEST,{ },{ok},20.0
10-Aug-24 2:00:00 AM WEST,{ },{ok},21.8
10-Aug-24 2:15:00 AM WEST,{ },{down},19.7
10-Aug-24 2:30:00 AM WEST,{ },{ok},18.4
10-Aug-24 2:45:00 AM WEST,{ },{ok},18.9
10-Aug-24 3:00:00 AM WEST,{ },{down},20.3
10-Aug-24 3:15:00 AM WEST,{ },{ok},18.6
10-Aug-24 3:30:01 AM WEST,{ },{ok},19.4
10-Aug-24 3:45:00 AM WEST,{ },{ok},18.4
10-Aug-24 4:00:00 AM WEST,{ },{ok},16.9
10-Aug-24 4:15:00 AM WEST,{ },{ok},17.8
10-Aug-24 4:30:00 AM WEST,{ },{ok},17.4
10-Aug-24 4:45:00 AM WEST,{ },{ok},17.5
10-Aug-24 5:00:00 AM WEST,{ },{down},18.4
10-Aug-24 5:15:00 AM WEST,{ },{ok},15.6
10-Aug-24 5:30:00 AM WEST,{ },{ok},15.4
10-Aug-24 5:45:00 AM WEST,{ },{ok},16.7
10-Aug-24 6:00:00 AM WEST,{ },{down},14.8
10-Aug-24 6:15:00 AM WEST,{ },{ok},16.0
10-Aug-24 6:30:00 AM WEST,{ },{ok},16.5
10-Aug-24 6:45:01 AM WEST,{ },{ok},15.6
10-Aug-24 7:00:00 AM WEST,{ },{down},15.4
10-Aug-24 7:15:00 AM WEST,{ },{ok},14.1
10-Aug-24 7:30:00 AM WEST,{ },{ok},13.4
10-Aug-24 7:45:00 AM WEST,{ },{ok},15.5
10-Aug-24 8:00:00 AM WEST,{ },{ok},14.2
10-Aug-24 8:15:01 AM WEST,{ },{ok},14.9
10-Aug-24 8:30:00 AM WEST,{ },{ok},14.8
10-Aug-24 8:45:00 AM WEST,{ },{ok},16.7
10-Aug-24 9:00:00 AM WEST,{ },{ok},18.2
10-Aug-24 9:15:00 AM WEST,{ },{down},15.9
10-Aug-24 9:30:00 AM WEST,{ },{ok},19.1
10-Aug-24 9:45:00 AM WEST,{ },{ok},19.2
10-Aug-24 10:00:00 AM WEST,{ },{down},20.2
10-Aug-24 10:15:00 AM WEST,{ },{ok},21.8
10-Aug-24 10:30:00 AM WEST,{ },{ok},20.5
10-Aug-24 10:45:00 AM WEST,{ },{ok},20.3
10-Aug-24 11:00:00 AM WEST,{ },{ok},22.5
10-Aug-24 11:15:00 AM WEST,{ },{down},22.4
10-Aug-24 11:30:00 AM WEST,{ },{ok},21.3
10-Aug-24 11:45:00 AM WEST,{ },{ok},22.5
10-Aug-24 12:00:00 PM WEST,{ },{down},22.0
10-Aug-24 12:15:00 PM WEST,{ },{ok},24.5
10-Aug-24 12:30:01 PM WEST,{ },{ok},25.9
10-Aug-24 12:45:00 PM WEST,{ },{ok},27.5
10-Aug-24 1:00:00 PM WEST,{ },{ok},27.9
10-Aug-24 1:15:01 PM WEST,{ },{ok},30.5
10-Aug-24 1:30:01 PM WEST,{ },{ok},29.5
10-Aug-24 1:45:00 PM WEST,{ },{ok},33.2
10-Aug-24 2:00:00 PM WEST,{ },{ok},32.7
10-Aug-24 2:15:00 PM WEST,{ },{ok},32.7
